joint_number,J. len [ft],Wt [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,Depth [in],OD Reduction [%],OD Reduction [in],Comments,Anomalies per Joint,Tool Velocity [ft/s],Elevation [ft],Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),MOP [PSI],SMYS [PSI],Seam Type,Pdesign [PSI],B31G Psafe [PSI],B31G Pburst [PSI],Mod B31G Psafe [PSI],Mod B31G Pburst [PSI],Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
4190.0,,0.344,-0.09,13.13,14972.17,metal loss,External,40.0,0.138,,,near girth weld Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1453.03,2017.5,1521.2,2112.14,1525.05,2117.49,0.76,1.82,2015,565,4563.517416000001,-0.027432,171.5,25.145999999999997,76.96199999999999,4563.517416000001
4190.0,,0.344,-0.26,12.96,14972.34,metal loss,External,14.0,0.048,,,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.8,2043.55,,,,,,,2015,566,4563.569232,-0.07924800000000001,108.5,20.066,14.985999999999999,4563.569232
4190.0,,0.344,-0.27,12.95,14972.35,metal loss,External,11.0,0.038,,,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,567,4563.57228,-0.08229600000000001,90.5,23.875999999999998,59.943999999999996,4563.57228
4190.0,,0.344,-1.62,11.6,14973.7,cluster,External,27.0,0.093,,,Recoat,,1.0,42.57,,,,1160.0,65000.0,,1342.0,1422.86,1975.6,1486.1,2063.41,1490.78,2069.91,0.78,1.78,2015,568,4563.98376,-0.49377600000000005,145.5,55.117999999999995,95.758,4563.98376
4190.0,,0.344,-2.08,11.14,14974.16,metal loss,External,21.0,0.072,,,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.13,2042.62,1542.91,2142.29,1543.25,2142.76,0.75,1.85,2015,569,4564.123968,-0.6339840000000001,89.0,17.018,35.05199999999999,4564.123968
4190.0,,0.344,-2.18,11.04,14974.26,metal loss,External,10.0,0.034,,,Recoat,,1.0,42.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,570,4564.154448,-0.664464,113.5,49.022,58.92799999999999,4564.154448
4200.0,,0.344,-30.52,9.52,15015.82,metal loss,External,15.0,0.052,,,,,1.0,41.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,573,4576.821936,-9.302496,57.5,14.985999999999999,25.907999999999998,4576.821936
4200.0,,0.344,-39.17,0.87,15024.47,metal loss,External,11.0,0.038,,,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,574,4579.458456,-11.939016,159.5,22.098,14.985999999999999,4579.458456
4200.0,,0.344,-39.18,0.86,15024.48,metal loss,External,10.0,0.034,,,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,575,4579.461504,-11.942064,91.0,14.985999999999999,62.992,4579.461504
4200.0,,0.344,-39.18,0.86,15024.49,metal loss,External,10.0,0.034,,,,,1.0,41.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,576,4579.464552,-11.942064,238.0,19.049999999999997,45.974,4579.464552
4210.0,,0.344,-0.81,39.23,15026.16,metal loss,External,11.0,0.038,,,,,0.7,41.32,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,578,4579.973568,-0.24688800000000002,29.5,21.081999999999997,36.068,4579.973568
4210.0,,0.344,-24.44,15.6,15049.79,metal loss,External,13.0,0.045,,,,,0.7,40.78,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.34,2045.7,,,,,,,2015,579,4587.175992,-7.449312000000001,262.5,17.018,35.05199999999999,4587.175992
4210.0,,0.344,-27.08,12.96,15052.42,metal loss,External,10.0,0.034,,,,,0.7,40.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,580,4587.977616,-8.253983999999999,262.0,54.102,49.022,4587.977616
4210.0,,0.344,-28.02,12.01,15053.37,metal loss,External,17.0,0.058,,,,,0.7,40.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.73,2042.08,,,,,,,2015,581,4588.267176,-8.540496000000001,264.5,20.066,25.907999999999998,4588.267176
4210.0,,0.344,-28.54,11.5,15053.89,metal loss,External,13.0,0.045,,,,,0.7,40.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,582,4588.425672,-8.698992,265.0,10.921999999999999,23.875999999999998,4588.425672
4210.0,,0.344,-29.57,10.47,15054.91,metal loss,External,12.0,0.041,,,,,0.7,40.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,583,4588.736568,-9.012936,265.5,21.081999999999997,32.004,4588.736568
4210.0,,0.344,-29.61,10.43,15054.95,metal loss,External,18.0,0.062,,,,,0.7,40.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.09,2043.96,,,,,,,2015,584,4588.74876,-9.025128,247.0,17.018,26.924,4588.74876
4210.0,,0.344,-29.82,10.22,15055.17,cluster,External,30.0,0.103,,,,,0.7,40.6,,,,1160.0,65000.0,,1342.0,1414.16,1963.52,1475.24,2048.34,1498.29,2080.33,0.79,1.77,2015,585,4588.815816,-9.089136,257.0,56.388000000000005,74.93,4588.815816
4210.0,,0.344,-30.32,9.71,15055.67,metal loss,External,23.0,0.079,,,,,0.7,40.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.14,2012.1,1517.74,2107.34,1520.03,2110.53,0.76,1.82,2015,586,4588.968216,-9.241536,242.5,40.132,44.958,4588.968216
4210.0,,0.344,-30.35,9.68,15055.7,metal loss,External,46.0,0.158,,,,,0.7,40.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1437.45,1995.87,1501.56,2084.88,1508.87,2095.03,0.77,1.8,2015,587,4588.977360000001,-9.250680000000001,263.5,29.971999999999998,40.894,4588.977360000001
4210.0,,0.344,-30.7,9.34,15056.04,metal loss,External,13.0,0.045,,,,,0.7,40.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.78,2024.09,,,,,,,2015,588,4589.080992,-9.35736,266.0,46.99,27.94,4589.080992
4210.0,,0.344,-30.81,9.23,15056.15,cluster,External,21.0,0.072,,,,,0.7,40.57,,,,1160.0,65000.0,,1342.0,1438.41,1997.2,1505.06,2089.74,1506.25,2091.39,0.77,1.8,2015,589,4589.11452,-9.390888,242.0,53.08599999999999,81.53399999999999,4589.11452
4210.0,,0.344,-34.14,5.9,15059.49,metal loss,External,17.0,0.058,,,,,0.7,40.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.47,2013.94,,,,,,,2015,590,4590.132552,-10.405872,270.0,48.00599999999999,35.05199999999999,4590.132552
4220.0,,0.344,-4.09,36.02,15069.47,metal loss,External,23.0,0.079,,,,,0.7,40.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1448.11,2010.66,1516.53,2105.66,1518.91,2108.97,0.76,1.82,2015,593,4593.174456,-1.246632,116.5,40.894,73.914,4593.174456
4220.0,,0.344,-4.35,35.75,15069.74,metal loss,External,10.0,0.034,,,,,0.7,40.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,594,4593.256752,-1.32588,116.5,19.049999999999997,40.894,4593.256752
4220.0,,0.344,-8.23,31.87,15073.61,metal loss,External,10.0,0.034,,,,,0.7,40.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,595,4594.436328000001,-2.5085040000000003,155.0,19.049999999999997,35.05199999999999,4594.436328000001
4220.0,,0.344,-8.46,31.64,15073.85,metal loss,External,19.0,0.065,,,,,0.7,40.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.7,2042.03,,,,,,,2015,596,4594.509480000001,-2.5786080000000005,156.0,19.049999999999997,38.099999999999994,4594.509480000001
4220.0,,0.344,-8.64,31.47,15074.02,metal loss,External,20.0,0.069,,,,,0.7,40.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.9,2042.3,1542.66,2141.95,1542.97,2142.38,0.75,1.85,2015,597,4594.561296000001,-2.6334720000000003,166.5,18.034,33.019999999999996,4594.561296000001
4220.0,,0.344,-8.8,31.31,15074.18,metal loss,External,26.0,0.089,,,,,0.7,40.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.16,2042.67,1542.88,2142.24,1543.4,2142.97,0.75,1.85,2015,598,4594.610064,-2.68224,170.0,14.985999999999999,23.875999999999998,4594.610064
4220.0,,0.344,-10.73,29.37,15076.11,metal loss,External,10.0,0.034,,,,,0.7,39.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,599,4595.198328,-3.2705040000000003,21.0,8.889999999999999,17.018,4595.198328
4220.0,,0.344,-10.9,29.2,15076.28,metal loss,External,20.0,0.069,,,,,0.7,39.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.37,2041.57,1542.08,2141.13,1542.41,2141.6,0.75,1.85,2015,600,4595.250144000001,-3.3223200000000004,8.5,19.049999999999997,51.053999999999995,4595.250144000001
4220.0,,0.344,-20.69,19.41,15086.08,metal loss,External,12.0,0.041,,,,,0.7,39.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,601,4598.2371840000005,-6.306312000000001,127.0,22.098,55.117999999999995,4598.2371840000005
4220.0,,0.344,-20.84,19.27,15086.22,metal loss,External,22.0,0.076,,,,,0.7,39.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.84,2042.23,1542.58,2141.83,1542.99,2142.4,0.75,1.85,2015,602,4598.279856,-6.352032,93.5,17.018,25.907999999999998,4598.279856
4220.0,,0.344,-21.09,19.02,15086.47,metal loss,External,10.0,0.034,,,,,0.7,39.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,603,4598.356056,-6.428232,153.5,13.97,23.875999999999998,4598.356056
4220.0,,0.344,-21.22,18.88,15086.61,metal loss,External,10.0,0.034,,,,,0.7,39.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,604,4598.398728,-6.467856,153.0,17.018,20.066,4598.398728
4220.0,,0.344,-27.4,12.71,15092.78,metal loss,External,41.0,0.141,,,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.53,2033.46,1534.78,2131.01,1536.77,2133.77,0.76,1.84,2015,605,4600.2793440000005,-8.35152,247.5,17.018,27.94,4600.2793440000005
4220.0,,0.344,-27.59,12.52,15092.97,metal loss,External,11.0,0.038,,,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,606,4600.337256,-8.409432,238.5,21.081999999999997,16.002,4600.337256
4220.0,,0.344,-27.6,12.5,15092.99,metal loss,External,31.0,0.107,,,,,0.7,39.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.53,2026.52,1529.44,2123.59,1531.6,2126.59,0.76,1.83,2015,607,4600.343352,-8.41248,248.5,24.892,35.05199999999999,4600.343352
4220.0,,0.344,-28.51,11.6,15093.89,metal loss,External,10.0,0.034,,,,,0.7,39.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,608,4600.617672,-8.689848000000001,189.5,35.05199999999999,48.00599999999999,4600.617672
4220.0,,0.344,-28.59,11.51,15093.97,metal loss,External,10.0,0.034,,,,,0.7,39.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,609,4600.642056,-8.714232,279.5,14.985999999999999,26.924,4600.642056
4220.0,,0.344,-29.48,10.63,15094.86,metal loss,External,19.0,0.065,,,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.68,2043.39,,,,,,,2015,610,4600.913328000001,-8.985504,34.0,17.018,40.894,4600.913328000001
4220.0,,0.344,-29.56,10.54,15094.95,metal loss,External,27.0,0.093,,,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.82,2044.98,1544.73,2144.82,1545.1,2145.34,0.75,1.85,2015,611,4600.94076,-9.009888,278.0,11.937999999999999,23.875999999999998,4600.94076
4220.0,,0.344,-29.69,10.42,15095.07,metal loss,External,49.0,0.169,,,,,0.7,39.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1443.37,2004.08,1508.34,2094.29,1514.94,2103.46,0.77,1.81,2015,612,4600.977336,-9.049512,274.5,25.907999999999998,48.00599999999999,4600.977336
4220.0,,0.344,-29.91,10.2,15095.29,cluster,External,43.0,0.148,,,,,0.7,39.52,,,,1160.0,65000.0,,1342.0,1429.68,1985.07,1492.54,2072.35,1522.17,2113.5,0.78,1.79,2015,613,4601.044392000001,-9.116568000000001,281.0,35.05199999999999,45.211999999999996,4601.044392000001
4220.0,,0.344,-30.25,9.85,15095.63,metal loss,External,29.0,0.1,,,,,0.7,39.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.74,2043.47,1543.48,2143.09,1544.02,2143.83,0.75,1.85,2015,614,4601.148024,-9.2202,285.0,12.953999999999999,25.907999999999998,4601.148024
4220.0,,0.344,-30.56,9.54,15095.94,metal loss,External,14.0,0.048,,,,,0.7,39.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.99,2020.21,,,,,,,2015,615,4601.242512000001,-9.314688,185.0,49.022,52.06999999999999,4601.242512000001
4220.0,,0.344,-30.92,9.18,15096.31,metal loss,External,10.0,0.034,,,,,0.7,39.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,616,4601.355288,-9.424416,7.0,14.985999999999999,25.907999999999998,4601.355288
4220.0,,0.344,-31.5,8.6,15096.88,metal loss,External,40.0,0.138,,,,,0.7,39.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.49,2030.63,1532.42,2127.73,1534.7,2130.9,0.76,1.83,2015,617,4601.529024,-9.6012,272.5,19.049999999999997,34.544000000000004,4601.529024
4220.0,,0.344,-31.7,8.4,15097.09,metal loss,External,30.0,0.103,,,,,0.7,39.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1436.29,1994.25,1502.15,2085.7,1507.15,2092.64,0.77,1.8,2015,618,4601.593032000001,-9.66216,269.5,41.91,50.038,4601.593032000001
4220.0,,0.344,-32.99,7.11,15098.37,cluster,External,38.0,0.131,,,,,0.7,39.47,,,,1160.0,65000.0,,1342.0,1342.04,1863.39,1382.38,1919.41,1464.57,2033.52,0.84,1.65,2015,619,4601.983176000001,-10.055352000000001,275.0,82.296,35.05199999999999,4601.983176000001
4220.0,,0.344,-33.48,6.63,15098.86,metal loss,External,13.0,0.045,,,,,0.7,39.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.18,2046.86,,,,,,,2015,620,4602.132528,-10.204704,268.5,13.97,23.875999999999998,4602.132528
4220.0,,0.344,-39.2,0.9,15104.59,cluster,External,17.0,0.058,,,,,0.7,39.34,,,,1160.0,65000.0,,1342.0,1470.27,2041.43,,,,,,,2015,621,4603.879032,-11.948160000000001,94.0,21.081999999999997,226.06,4603.879032
4240.0,,0.344,-39.04,0.89,15184.5,metal loss,External,11.0,0.038,,,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,625,4628.2356,-11.899392,70.5,25.907999999999998,51.053999999999995,4628.2356
4240.0,,0.344,-39.05,0.88,15184.5,metal loss,External,10.0,0.034,,,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,626,4628.2356,-11.90244,128.0,20.066,56.896,4628.2356
4240.0,,0.344,-39.09,0.84,15184.54,metal loss,External,24.0,0.083,,,,,0.7,38.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.64,2040.56,1541.2,2139.92,1541.8,2140.75,0.75,1.84,2015,627,4628.247792,-11.914632000000001,154.0,18.034,52.06999999999999,4628.247792
4250.0,,0.344,-0.81,39.13,15186.2,metal loss,External,10.0,0.034,,,,,0.7,38.0,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,629,4628.7537600000005,-0.24688800000000002,95.0,27.94,61.97599999999999,4628.7537600000005
4260.0,,0.344,-38.46,0.88,15263.79,metal loss,External,14.0,0.048,,,,,0.7,37.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.57,2040.46,,,,,,,2015,631,4652.403192000001,-11.722608000000001,232.5,24.892,129.03199999999998,4652.403192000001
4270.0,,0.344,-10.76,0.14,15275.43,metal loss,External,12.0,0.041,,,near girth weld,,0.7,37.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,633,4655.951064000001,-3.279648,80.5,13.97,27.94,4655.951064000001
4340.0,,0.344,-13.3,0.23,15366.08,metal loss,External,12.0,0.041,,,near girth weld,,1.0,33.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,648,4683.581184000001,-4.05384,86.5,25.907999999999998,102.86999999999999,4683.581184000001
4340.0,,0.344,-13.3,0.23,15366.08,metal loss,External,15.0,0.052,,,near girth weld,,1.0,33.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.99,2041.05,,,,,,,2015,649,4683.581184000001,-4.05384,122.5,23.114,186.944,4683.581184000001
4430.0,,0.344,-0.78,39.3,15585.19,metal loss,External,21.0,0.072,,,,,0.7,106.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.03,2032.77,1534.94,2131.23,1535.77,2132.38,0.76,1.84,2015,665,4750.365912,-0.237744,146.5,26.924,34.036,4750.365912
4640.0,,0.344,-39.05,0.97,16458.49,metal loss,External,12.0,0.041,,,,,0.7,250.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,690,5016.547752,-11.90244,169.5,46.99,86.868,5016.547752
4660.0,,0.344,-32.67,7.42,16532.12,cluster,External,29.0,0.1,,,,,1.0,248.13,,,,1160.0,65000.0,,1342.0,1402.95,1947.97,1461.36,2029.06,1464.69,2033.68,0.79,1.75,2015,694,5038.990176,-9.957816000000001,137.0,65.024,165.35399999999998,5038.990176
4660.0,,0.344,-33.2,6.9,16532.64,metal loss,External,12.0,0.041,,,,,1.0,248.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,695,5039.148672,-10.119360000000002,198.0,25.907999999999998,42.925999999999995,5039.148672
4660.0,,0.344,-39.11,0.99,16538.55,metal loss,External,11.0,0.038,,,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,696,5040.95004,-11.920728,207.5,32.004,116.078,5040.95004
4660.0,,0.344,-39.21,0.88,16538.65,metal loss,External,12.0,0.041,,,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,697,5040.980520000001,-11.951208000000001,121.0,29.971999999999998,40.894,5040.980520000001
4660.0,,0.344,-39.21,0.88,16538.65,cluster,External,29.0,0.1,,,,,1.0,248.22,,,,1160.0,65000.0,,1342.0,1437.99,1996.61,1504.25,2088.62,1510.82,2097.74,0.77,1.8,2015,698,5040.980520000001,-11.951208000000001,252.5,42.418,133.096,5040.980520000001
4660.0,,0.344,-39.23,0.87,16538.67,metal loss,External,35.0,0.12,,,,,1.0,248.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.07,2036.98,1538.0,2135.47,1539.34,2137.33,0.75,1.84,2015,699,5040.986616,-11.957303999999999,301.5,17.018,51.053999999999995,5040.986616
4680.0,,0.344,-39.14,0.94,16618.79,metal loss,External,12.0,0.041,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,702,5065.407192000001,-11.929872000000001,160.0,23.875999999999998,14.985999999999999,5065.407192000001
4690.0,,0.344,-0.81,39.32,16620.54,metal loss,External,13.0,0.045,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.51,2047.32,,,,,,,2015,704,5065.940592000001,-0.24688800000000002,225.0,12.953999999999999,23.875999999999998,5065.940592000001
4690.0,,0.344,-0.82,39.31,16620.54,metal loss,External,16.0,0.055,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.03,2029.99,,,,,,,2015,705,5065.940592000001,-0.249936,148.0,35.05199999999999,140.97,5065.940592000001
4690.0,,0.344,-0.82,39.31,16620.54,metal loss,External,10.0,0.034,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,706,5065.940592000001,-0.249936,208.0,52.06999999999999,56.13399999999999,5065.940592000001
4690.0,,0.344,-0.84,39.28,16620.57,metal loss,External,16.0,0.055,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.08,2043.95,,,,,,,2015,707,5065.9497360000005,-0.256032,191.0,18.034,43.942,5065.9497360000005
4690.0,,0.344,-0.93,39.2,16620.66,metal loss,External,10.0,0.034,,,,,0.7,249.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,708,5065.977168,-0.28346400000000005,196.0,13.97,14.985999999999999,5065.977168
4700.0,,,,,16698.65,Attachment,,,,,,Repair Marker 2012 Dig #10 Recoat,,,249.37,,,,,,,,,,,,,,,,2015,710,5089.748520000001,,180.0,,,5089.748520000001
4700.0,,0.344,-39.23,0.87,16699.09,metal loss,External,13.0,0.045,,,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.49,2041.74,,,,,,,2015,711,5089.882632000001,-11.957303999999999,246.5,23.875999999999998,78.99399999999999,5089.882632000001
4700.0,,0.344,-39.24,0.87,16699.09,metal loss,External,13.0,0.045,,,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.92,2045.12,,,,,,,2015,712,5089.882632000001,-11.960352000000002,178.0,18.034,64.008,5089.882632000001
4700.0,,0.344,-39.24,0.86,16699.1,metal loss,External,17.0,0.058,,,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.21,2044.13,,,,,,,2015,713,5089.885679999999,-11.960352000000002,128.5,17.018,107.94999999999999,5089.885679999999
4700.0,,0.344,-39.26,0.84,16699.12,metal loss,External,16.0,0.055,,,Recoat,,1.0,249.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.33,2045.68,,,,,,,2015,714,5089.891776,-11.966448,270.5,14.985999999999999,25.907999999999998,5089.891776
4710.0,,,,,16700.12,Area Start Composite Wrap,,,,,,Repair Marker @12:00 2012 Dig #10,,,249.37,,,,,,,,,,,,,,,,2015,716,5090.196576,,,,,5090.196576
4710.0,,0.344,-0.75,39.37,16700.71,metal loss,External,13.0,0.045,,,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.89,2042.3,,,,,,,2015,717,5090.376408,-0.22860000000000003,182.0,23.114,62.992,5090.376408
4710.0,,0.344,-0.82,39.3,16700.78,metal loss,External,22.0,0.076,,,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.7,2023.98,1527.7,2121.17,1529.12,2123.15,0.76,1.83,2015,718,5090.397744,-0.249936,106.5,33.019999999999996,122.93599999999999,5090.397744
4710.0,,0.344,-0.84,39.28,16700.8,metal loss,External,45.0,0.155,,,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.8,2019.96,1522.85,2114.44,1526.83,2119.96,0.76,1.82,2015,719,5090.40384,-0.256032,147.0,22.098,101.092,5090.40384
4710.0,,0.344,-0.84,39.28,16700.8,cluster,External,22.0,0.076,,,Repaired?,,0.7,249.36,,,,1160.0,65000.0,,1342.0,1427.36,1981.86,1491.66,2071.13,1489.98,2068.8,0.78,1.79,2015,720,5090.40384,-0.256032,184.0,60.959999999999994,117.09400000000001,5090.40384
4710.0,,0.344,-0.85,39.27,16700.81,metal loss,External,12.0,0.041,,,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,721,5090.406888,-0.25908000000000003,68.5,24.892,117.09400000000001,5090.406888
4710.0,,0.344,-0.87,39.25,16700.83,metal loss,External,13.0,0.045,,,Repaired?,,0.7,249.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.02,2042.48,,,,,,,2015,722,5090.4129840000005,-0.265176,211.0,23.114,44.958,5090.4129840000005
4710.0,,,,,16701.55,Area End Composite Wrap,,,,,,Repair Marker @12:00 2012 Dig #10,,,249.36,,,,,,,,,,,,,,,,2015,723,5090.63244,,,,,5090.63244
4710.0,,,,,16701.63,Attachment,,,,,,Repair Marker 2012 Dig #10 Recoat,,,249.36,,,,,,,,,,,,,,,,2015,724,5090.656824000001,,180.0,,,5090.656824000001
4730.0,,0.344,-0.25,39.85,16780.45,metal loss,External,10.0,0.034,,,,,0.7,249.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,727,5114.68116,-0.0762,121.0,8.128,16.002,5114.68116
5270.0,,0.344,-35.19,0.13,18842.02,metal loss,External,12.0,0.041,,,near girth weld Recoat,,0.7,590.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,795,5743.0476960000005,-10.725912,1.5,16.002,135.89,5743.0476960000005
5840.0,,0.344,-39.16,0.86,21048.9,metal loss,External,25.0,0.086,,,,,0.7,148.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.95,2043.76,1543.77,2143.49,1544.19,2144.07,0.75,1.85,2015,863,6415.704720000001,-11.935967999999999,185.5,13.97,43.942,6415.704720000001
5870.0,,0.344,-39.16,0.85,21150.01,metal loss,External,11.0,0.038,,,,,0.7,144.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,868,6446.523048,-11.935967999999999,196.0,11.937999999999999,24.892,6446.523048
5910.0,,0.344,-39.18,0.87,21310.24,metal loss,External,32.0,0.11,,,Recoat,,0.7,140.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.95,2035.43,1536.81,2133.82,1538.18,2135.73,0.75,1.84,2015,875,6495.361152,-11.942064,164.5,19.049999999999997,58.92799999999999,6495.361152
5910.0,,0.344,-39.2,0.85,21310.26,metal loss,External,17.0,0.058,,,Recoat,,0.7,140.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.48,2045.89,,,,,,,2015,876,6495.367248,-11.948160000000001,138.0,13.97,26.924,6495.367248
5920.0,,0.344,-0.64,39.36,21311.75,metal loss,External,11.0,0.038,,,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,878,6495.821400000001,-0.19507200000000002,163.5,26.924,23.875999999999998,6495.821400000001
5920.0,,0.344,-0.72,39.29,21311.82,cluster,External,49.0,0.169,,,Recoat,,0.7,140.72,,,,1160.0,65000.0,,1342.0,1403.7,1949.01,1458.71,2025.38,1471.3,2042.86,0.8,1.75,2015,879,6495.8427360000005,-0.219456,221.0,41.148,215.392,6495.8427360000005
5920.0,,0.344,-0.73,39.27,21311.84,metal loss,External,24.0,0.083,,,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.79,2033.83,1535.73,2132.33,1536.78,2133.77,0.76,1.84,2015,880,6495.848832000001,-0.222504,272.0,23.875999999999998,48.00599999999999,6495.848832000001
5920.0,,0.344,-0.75,39.25,21311.86,metal loss,External,17.0,0.058,,,Recoat,,0.7,140.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.75,2040.72,,,,,,,2015,881,6495.854928000001,-0.22860000000000003,108.5,22.098,76.96199999999999,6495.854928000001
